Track name, Artist name, Album, Playlist name, Type
Bohemian Rhapsody,Queen,Greatest Hits (1981 UK Edition),Rock in Spatial Audio,Playlist track
Stand Up,Papa Roach,Stand Up - Single,Rock in Spatial Audio,Playlist track
Angie (2020 Giles Martin Mix),The Rolling Stones,Goats Head Soup (2020 Giles Martin Mix),Rock in Spatial Audio,Playlist track
Oxygen Thief,The Luka State,Oxygen Thief - Single,Rock in Spatial Audio,Playlist track
Bad To the Bone,George Thorogood & The Destroyers,The Baddest of George Thorogood and the Destroyers,Rock in Spatial Audio,Playlist track
I WANNA BE YOUR SLAVE,Måneskin,Teatro d'Ira - Vol. I,Rock in Spatial Audio,Playlist track
Re-Arranged,Limp Bizkit,Significant Other,Rock in Spatial Audio,Playlist track
Silent Lucidity,Queensrÿche,Empire (Remastered) [Expanded Edition],Rock in Spatial Audio,Playlist track
t r a n s p a r e n t s o u l (feat. Travis Barker),WILLOW,lately I feel EVERYTHING,Rock in Spatial Audio,Playlist track
"Always Have, Always Will",Bryan Adams,So Happy It Hurts,Rock in Spatial Audio,Playlist track
We're an American Band,Grand Funk Railroad,Classic Rock Workout,Rock in Spatial Audio,Playlist track
We Are Between,Modest Mouse,The Golden Casket,Rock in Spatial Audio,Playlist track
Hit Me With Your Best Shot,Pat Benatar,Best Shots,Rock in Spatial Audio,Playlist track
Cheer Up Baby,Inhaler,It Won't Always Be Like This,Rock in Spatial Audio,Playlist track
Riders On the Storm,The Doors,Riders On the Storm - Single,Rock in Spatial Audio,Playlist track
Higher Power,Coldplay,Higher Power - Single,Rock in Spatial Audio,Playlist track
All Over You,LIVE,Throwing Copper,Rock in Spatial Audio,Playlist track
Might Be Right,White Reaper,You Deserve Love,Rock in Spatial Audio,Playlist track
Get Free,The Vines,Highly Evolved,Rock in Spatial Audio,Playlist track
Bottle Rocket,Briston Maroney,Sunflower,Rock in Spatial Audio,Playlist track
Savior,Rise Against,Appeal to Reason,Rock in Spatial Audio,Playlist track
When I Paint My Masterpiece (2021 Stereo Mix),The Band,Cahoots (Deluxe Edition / 2021 Remix),Rock in Spatial Audio,Playlist track
i hope ur miserable until ur dead,Nessa Barrett,pretty poison,Rock in Spatial Audio,Playlist track
Teen Angst (What the World Needs Now),Cracker,Cracker,Rock in Spatial Audio,Playlist track
Lunatic Fringe,Red Rider,As Far As Siam,Rock in Spatial Audio,Playlist track
The Reason,Hoobastank,The Reason - Single,Rock in Spatial Audio,Playlist track
The Kill (Bury Me),Thirty Seconds to Mars,A Beautiful Lie,Rock in Spatial Audio,Playlist track
In Too Deep,Sum 41,All the Good Sh**: 14 Solid Gold Hits 2000-2008 (Deluxe Edition),Rock in Spatial Audio,Playlist track
Mr. Jones,Counting Crows,August and Everything After,Rock in Spatial Audio,Playlist track
Who You Are,Pearl Jam,No Code,Rock in Spatial Audio,Playlist track
Last Resort,Papa Roach,Infest (Bonus Track Version),Rock in Spatial Audio,Playlist track
Everybody Wants You (2002 Remaster),Billy Squier,Absolute Hits,Rock in Spatial Audio,Playlist track
Tonight's the Night (Gonna Be Alright),Rod Stewart,A Night On the Town (Deluxe Edition),Rock in Spatial Audio,Playlist track
What's Up?,4 Non Blondes,"Bigger, Better, Faster, More!",Rock in Spatial Audio,Playlist track
The Passenger,Iggy Pop,Lust For Life,Rock in Spatial Audio,Playlist track
Can't Hardly Wait,The Replacements,Pleased To Meet Me,Rock in Spatial Audio,Playlist track
Move Along,The All-American Rejects,Move Along,Rock in Spatial Audio,Playlist track
Rock and Roll All Nite,Kiss,Dressed to Kill,Rock in Spatial Audio,Playlist track
Everybody Wants You (2002 Remaster),Billy Squier,The Essential Billy Squier,Rock in Spatial Audio,Playlist track
Don't Know What You Got (Till It's Gone),Cinderella,Long Cold Winter,Rock in Spatial Audio,Playlist track
Ocean Avenue,Yellowcard,Ocean Avenue,Rock in Spatial Audio,Playlist track
"Dance, Dance",Fall Out Boy,From Under the Cork Tree,Rock in Spatial Audio,Playlist track
Lovefool,twocolors,Lovefool - Single,Top Hits Run,Playlist track
Side Effect (feat. Au/Ra),Alok,Side Effect (feat. Au/Ra) - Single,Top Hits Run,Playlist track
Bad Habits (MEDUZA Remix),Ed Sheeran,Bad Habits (MEDUZA Remix) - Single,Top Hits Run,Playlist track
Run,OneRepublic,Human (Deluxe),Top Hits Run,Playlist track
Turn Back Time,Diplo & Sonny Fodera,Turn Back Time - Single,Top Hits Run,Playlist track
STAY,The Kid LAROI & Justin Bieber,STAY - Single,Top Hits Run,Playlist track
Moth To A Flame (Chris Lake Remix),"Swedish House Mafia, The Weeknd & Chris Lake",Moth To A Flame (Chris Lake Remix) - Single,Top Hits Run,Playlist track
Secrets (Tom Field Remix),Regard & RAYE,Secrets (Remixes) - EP,Top Hits Run,Playlist track
Beg For You (feat. Rina Sawayama),Charli XCX,CRASH,Top Hits Run,Playlist track
THATS WHAT I WANT,Lil Nas X,MONTERO,Top Hits Run,Playlist track
make up sex,Machine Gun Kelly & blackbear,mainstream sellout,Top Hits Run,Playlist track
Conversation,Tribe Friday,Conversation - Single,Top Hits Run,Playlist track
Sweetest Pie,Megan Thee Stallion & Dua Lipa,Sweetest Pie - Single,Top Hits Run,Playlist track
Lasting Lover (Tiësto Remix),Sigala & James Arthur,Lasting Lover (Tiësto Remix) - Single,Top Hits Run,Playlist track
My Heart Goes (La Di Da),Becky Hill & Topic,Only Honest On The Weekend,Top Hits Run,Playlist track
Don't Forget My Love,Diplo & Miguel,Diplo,Top Hits Run,Playlist track
Anywhere With You,"Afrojack, Lucas & Steve & DubVision",Anywhere With You - Single,Top Hits Run,Playlist track
Turning Me Up (Hadal Ahbek),"Issam Alnajjar, Loud Luxury & Ali Gatie",Turning Me Up (Hadal Ahbek) - Single,Top Hits Run,Playlist track
I Want Love,Gryffin & Two Feet,I Want Love - Single,Top Hits Run,Playlist track
Follow Me,Sam Feldt & Rita Ora,Follow Me - Single,Top Hits Run,Playlist track
Big Energy (Remix) [feat. DJ Khaled],Latto & Mariah Carey,Big Energy (Remix) [feat. DJ Khaled] - Single,Top Hits Run,Playlist track
What Would You Do?,"Joel Corry, David Guetta & Bryson Tiller",What Would You Do? - Single,Top Hits Run,Playlist track
Don't Play (Shane Codd Remix),"Anne-Marie, KSI & Digital Farm Animals",Don't Play (Shane Codd Remix) - Single,Top Hits Run,Playlist track
Lies (feat. Raphaella),MK,Lies (feat. Raphaella) - Single,Top Hits Run,Playlist track
Overtime,Jaded,Overtime / Physically - Single,Top Hits Run,Playlist track
Little Bother,King Princess & Fousheé,Little Bother - Single,Top Hits Run,Playlist track
Wicked Game,Yola Recoba,Wicked Game - Single,Top Hits Run,Playlist track
CAN'T TOUCH THIS (R3HAB Remix),BIA & R3HAB,CAN'T TOUCH THIS (R3HAB Remix) - Single,Top Hits Run,Playlist track
Used To Know Me,Charli XCX,CRASH,Top Hits Run,Playlist track
Prisoner (feat. Dua Lipa) [Jax Jones Remix],Miley Cyrus,Prisoner (feat. Dua Lipa) [Jax Jones Remix] - Single,Top Hits Run,Playlist track
I Feel Good (71 Digits Remix) [feat. Anthony Watts & DJWS],Pitbull,I Feel Good (71 Digits Remix) [feat. Anthony Watts & DJWS] - Single,Top Hits Run,Playlist track
When You're Gone,Shawn Mendes,When You're Gone - Single,Top Hits Run,Playlist track
Fast Times,Sabrina Carpenter,Fast Times - Single,Top Hits Run,Playlist track
Work That Body,TooManyLeftHands & HEDEGAARD,Work That Body - Single,Top Hits Run,Playlist track
hate u cuz i don't,Louis The Child & Bea Miller,hate u cuz i don't - Single,Top Hits Run,Playlist track
Run,Becky Hill & Galantis,Run - Single,Top Hits Run,Playlist track
"Enemy (From the series ""Arcane League of Legends"")","Imagine Dragons, JID & League of Legends","Enemy (From the series ""Arcane League of Legends"") - Single",Top Hits Run,Playlist track
Easy (feat. Mark Ronson),Troye Sivan & Kacey Musgraves,Easy (feat. Mark Ronson) - Single,Top Hits Run,Playlist track
Telepath,Conan Gray,Telepath - Single,Top Hits Run,Playlist track
Cloudy Day,Tones And I,Welcome to the Madhouse (Deluxe),Top Hits Run,Playlist track
Don't Be Afraid (feat. Jungle),Diplo & Damian Lazarus,Don't Be Afraid (feat. Jungle) - Single,Top Hits Run,Playlist track
Miles to Go,Kaskade & Ella Vos,Miles to Go - Single,Top Hits Run,Playlist track
Purple Hat,Sofi Tukker,DANCING ON THE PEOPLE - EP,Top Hits Run,Playlist track
My Love,Florence + the Machine,Dance Fever,Top Hits Run,Playlist track
Message In A Bottle (Taylor's Version) (From The Vault),Taylor Swift,Red (Taylor’s Version) (+ A Message From Taylor),Top Hits Run,Playlist track
Exist for Love,AURORA,Exist for Love - Single,2020,Playlist track
The Season of Us,L.N Party,無盡美麗的事物,2020,Playlist track
Ichijikan,Humbert Humbert,Michi Wa Tsuzuku,2020,Playlist track
Los Hermaños,Marta Topferova,Flor Nocturna,2020,Playlist track
You and the Night and the Music,Julie London,The Very Best of Julie London,2020,Playlist track
Can't Help Myself,"Now, Now",Saved,2020,Playlist track
陀螺,Wan Xiaoli,這一切沒有想像的那麼糟,2020,Playlist track
Fuyunohanashi,Given,gift,2020,Playlist track
Woke,G.E.M.,Fearless,2020,Playlist track
Eversleeping,Xandria,Ravenheart,2020,Playlist track
Blowing In the Wind,April,Dancing In the Midnight Sun,2020,Playlist track
初戀 / Never Been Kissed,Eman Lam,Concert for Ex 2011 (Live),2020,Playlist track
My Home,程璧(チェン・ビー),I Want to Waste Time With You,2020,Playlist track
Coffee,Copeland,Beneath Medicine Tree,2020,Playlist track
"Take Me Home, Country Roads (Original Version)",John Denver,"Poems, Prayers & Promises",2020,Playlist track
Chowa Oto (08/11/2017 at Tokyo Bunkamura Orchard Hall),KOKIA,Alive - The Live History (2010-2018),2020,Playlist track
Tank!,Seatbelts,COWBOY BEBOP (Original Motion Picture Soundtrack),2020,Playlist track
Hold Me Tight (feat. Jason Wade),Alyssa Bernal,Love Hangover,2020,Playlist track
A Cruel Angel's Thesis (OP/Neon Genesis EVANGELION),MANDY B.BLUE,A Cruel Angel's Thesis #1: Haneda International Anime Music Festival Presents,2021,Playlist track
Shameless,Rae Xie,Itself,2021,Playlist track
Tokyo Victory,Southern All Stars,Tokyo Victory - Single,2021,Playlist track
"一生所愛(電影""西遊記大結局之仙履奇緣""插曲)",Lowell Lo,Beyond Imagination,2021,Playlist track
Lemon,Kenshi Yonezu,STRAY SHEEP,2021,Playlist track
我還是我,Janice Vidal,衛蘭,2021,Playlist track
Wind in the Rye,Li Jian,Wind in the Rye - Single,月光,Playlist track
Baikal Lake,Li Jian,Still,月光,Playlist track
Moon Rising,Li Jian,Still,月光,Playlist track
故鄉山川,Li Jian,音樂傲骨,月光,Playlist track
棋子,Shirley Wong,天空,月光,Playlist track
Nothing's Gonna Change My Love for You,George Benson,20/20,月光,Playlist track
City of Stars,Ryan Gosling & Emma Stone,La La Land (Original Motion Picture Soundtrack),月光,Playlist track
我永遠珍惜你我,Shirley Wong,執迷不悔,月光,Playlist track
Bios,Hiroyuki Sawano,GUILTY CROWN (COMPLETE SOUNDTRACK),漫音,Playlist track
My Dearest (Album Mix),supercell,Zigaexperientia,漫音,Playlist track
小城大事,Miriam Yeung,電光幻影,街灯路人,Playlist track
煉金術,Miriam Yeung,電光幻影,街灯路人,Playlist track
傾城,Mavis Hee,靜聽精彩十三首,街灯路人,Playlist track
再見二丁目,Miriam Yeung,One On One,街灯路人,Playlist track
黑白照 (Live),Stephy Tang,看透 鄧麗欣演唱會,街灯路人,Playlist track
最愛,Vivian Chow,萬千寵愛30首,街灯路人,Playlist track
不只愛情,Angela Au,區文詩 - EP,街灯路人,Playlist track
街燈晚餐,Janice Vidal,街燈晚餐 - Single,街灯路人,Playlist track
給十年後的我,Fiona Sit,Electric Angel,街灯路人,Playlist track
囍帖街,Kay Tse,Binary,街灯路人,Playlist track
海枯石爛,Kary Ng,我本人,街灯路人,Playlist track
七友,Edmond Leung,Edmond Hits 48 (新曲+精選),街灯路人,Playlist track
暗湧,Faye Wong,敷衍,街灯路人,Playlist track
你瞞我瞞,Jason Chan,Close Up - EP,街灯路人,Playlist track
孤獨患者,Eason Chan,?,街灯路人,Playlist track
共勉之,Ella Koon,共勉之 - Single,街灯路人,Playlist track
自首,Janice Vidal,自首 - Single,街灯路人,Playlist track
平凡故事,Jian Ching Li,仍是異鄉人,街灯路人,Playlist track
山丘,Jonathan Lee,山丘 - Single,街灯路人,Playlist track
Lend Me (Born Again),Rae Xie,Lend Me (Born Again) - Single,街灯路人,Playlist track
So Wrong,Joyce Cheng,The Voice of Love,街灯路人,Playlist track
未見過世面的招積,Kay Tse,未見過世面的招積 - Single,街灯路人,Playlist track
合唱歌,Juno Mak & Kay Tse,合唱歌 - Single,街灯路人,Playlist track
ZOEA,anpu,ZOEA - Single,街灯路人,Playlist track
小城大事,Miriam Yeung,電光幻影,街灯路人,Playlist track
Lend Me (Live),Rae Xie,It's Blossom Time (Live),街灯路人,Playlist track
煉金術,Miriam Yeung,電光幻影,街灯路人,Playlist track
傾城,Mavis Hee,靜聽精彩十三首,街灯路人,Playlist track
再見二丁目,Miriam Yeung,One On One,街灯路人,Playlist track
黑白照 (Live),Stephy Tang,看透 鄧麗欣演唱會,街灯路人,Playlist track
最愛,Vivian Chow,2022嗨歌不停,街灯路人,Playlist track
不只愛情,Angela Au,區文詩 - EP,街灯路人,Playlist track
街燈晚餐,Janice Vidal,街燈晚餐 - Single,街灯路人,Playlist track
給十年後的我,Fiona Sit,Electric Angel,街灯路人,Playlist track
囍帖街,Kay Tse,Binary,街灯路人,Playlist track
下一站天后,Twins,人人彈起 新曲+精選,街灯路人,Playlist track
海枯石爛,Kary Ng,我本人,街灯路人,Playlist track
七友,Edmond Leung,Edmond Hits 48 (新曲+精選),街灯路人,Playlist track
暗湧,Faye Wong,敷衍,街灯路人,Playlist track
唯一的你,HotCha,HotCha (熱賀本),街灯路人,Playlist track
你瞞我瞞,Jason Chan,Close Up - EP,街灯路人,Playlist track
孤獨患者,Eason Chan,?,街灯路人,Playlist track
共勉之,Ella Koon,共勉之 - Single,街灯路人,Playlist track
自首,Janice Vidal,自首 - Single,街灯路人,Playlist track
Coming Home,Superband,Go South - EP,谁与共孤光,Playlist track
問明月,Yisa Yu,問明月 - Single,谁与共孤光,Playlist track
潺潺,Jia Jia,為你的寂寞唱歌,谁与共孤光,Playlist track
火柴天堂 (Demo),Panda Hsiung,一個人流浪,谁与共孤光,Playlist track
原來你也唱過我的歌,Fish Leong,崇拜,谁与共孤光,Playlist track
Don't Say Goodbye,Walter Beasley,Intimacy,谁与共孤光,Playlist track
Dancing Queen,ABBA,ABBA Gold: Greatest Hits,谁与共孤光,Playlist track
