Serenade In Blue,Bucky Pizzarelli & Frank Vignola,【爵士乐】Swing（摇摆乐）
If I Should Lose You,Oscar Peterson,【爵士乐】Swing（摇摆乐）
Tiger Rag,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Tee Pee Time (Album Version),Arturo Sandoval,【爵士乐】Swing（摇摆乐）
Ray Charles' Place,Duke Ellington,【爵士乐】Swing（摇摆乐）
I Can't Stop It,Indigo Swing,【爵士乐】Swing（摇摆乐）
Minuet From L'Arlesienne,Larry Adler,【爵士乐】Swing（摇摆乐）
Lips Flips,Charlie Christian,【爵士乐】Swing（摇摆乐）
Mad About Love,Una Mae Carlisle,【爵士乐】Swing（摇摆乐）
In A Mellow Tone (Album Version),Ben Webster,【爵士乐】Swing（摇摆乐）
Smoke 'Em Up,Terry Gibbs,【爵士乐】Swing（摇摆乐）
Monday Morning,Teddy Grace,【爵士乐】Swing（摇摆乐）
It Had To Be 'Bird',Toots Thielemans,【爵士乐】Swing（摇摆乐）
Dark Eyes,Erroll Garner,【爵士乐】Swing（摇摆乐）
Santa Claus Is Coming To Town,Paul Anka,【爵士乐】Swing（摇摆乐）
I Got Rhythm,Lester Young,【爵士乐】Swing（摇摆乐）
St James Infirmary,Louis Armstrong,【爵士乐】Swing（摇摆乐）
You Must Meet My Wife,Benny Goodman,【爵士乐】Swing（摇摆乐）
Shiny Stockings,Count Basie,【爵士乐】Swing（摇摆乐）
Say A Little Prayer,Woody Herman,【爵士乐】Swing（摇摆乐）
Happier,Paul Anka,【爵士乐】Swing（摇摆乐）
Strangers In The Night,David Osborne,【爵士乐】Swing（摇摆乐）
Just You， Just Me,Katharine Whalen,【爵士乐】Swing（摇摆乐）
I've Got The Right To Sing The Blues,Chris Flory,【爵士乐】Swing（摇摆乐）
Prelude To A Kiss,Ben Webster,【爵士乐】Swing（摇摆乐）
How Can We Stop (Album Version),Horace Brown / Faith Evans,【爵士乐】Swing（摇摆乐）
Li'l Darlin',Martin Taylor,【爵士乐】Swing（摇摆乐）
Shiny Stockings,Count Basie,【爵士乐】Swing（摇摆乐）
Cheatin' Cheech (01,17 - 36) - Joe Marsala,【爵士乐】Swing（摇摆乐）
Ac/Dc,Glassmenagerie / Billy Cobham,【爵士乐】Swing（摇摆乐）
Autumn Leaves,Benny Goodman,【爵士乐】Swing（摇摆乐）
It Don't Mean a Thing,Cozy Cole,【爵士乐】Swing（摇摆乐）
Mr. PC,Lionel Hampton,【爵士乐】Swing（摇摆乐）
Everything is Broken,Duke Robillard,【爵士乐】Swing（摇摆乐）
If I Only Had a Brain,Robbie Williams,【爵士乐】Swing（摇摆乐）
Who's This (Iceberg Mix),grooveman Spot a.k.a DJ KOU-G / Invinsible,【爵士乐】Swing（摇摆乐）
Four Once More,Benny Goodman,【爵士乐】Swing（摇摆乐）
All Of Me,Lester Young / Teddy Wilson Quartet,【爵士乐】Swing（摇摆乐）
The Open Road,Gustavo Santaolalla,【爵士乐】Swing（摇摆乐）
Weary Land Blues(Improvisation) (Remastered),Albert Ammons,【爵士乐】Swing（摇摆乐）
Later,Ella Fitzgerald,【爵士乐】Swing（摇摆乐）
You're Not The Only Oyster In The Stew (Digitally Remastered),Fats Waller,【爵士乐】Swing（摇摆乐）
Half the Fun,Duke Ellington,【爵士乐】Swing（摇摆乐）
Solitude,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Little Jazz,Arturo Sandoval,【爵士乐】Swing（摇摆乐）
No One Likes a Fat Pop Star,Robbie Williams,【爵士乐】Swing（摇摆乐）
Dance on Little Girl,Paul Anka,【爵士乐】Swing（摇摆乐）
16 Tons,Robbie Williams,【爵士乐】Swing（摇摆乐）
Standing On The Corner,Dean Martin,【爵士乐】Swing（摇摆乐）
Pitter Panther Patter [2],Duke Ellington,【爵士乐】Swing（摇摆乐）
Love Me， Love Me,Dean Martin,【爵士乐】Swing（摇摆乐）
(You're) Having My Baby,Paul Anka,【爵士乐】Swing（摇摆乐）
Nice 'n' Easy,Frank Sinatra,【爵士乐】Swing（摇摆乐）
In The Blue Of Evening,Bucky Pizzarelli & Frank Vignola,【爵士乐】Swing（摇摆乐）
A Time For Love,Oscar Peterson,【爵士乐】Swing（摇摆乐）
I'm Confessin(That I Love You),Louis Armstrong,【爵士乐】Swing（摇摆乐）
Tired Hands,Una Mae Carlisle,【爵士乐】Swing（摇摆乐）
The Late Night Wizard,Toots Thielemans,【爵士乐】Swing（摇摆乐）
Have Yourself A Merry Little C,Paul Anka,【爵士乐】Swing（摇摆乐）
Way Down Yonder In New Orleans,Lester Young,【爵士乐】Swing（摇摆乐）
Don't Get Around Much Anymore,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Honeysuckle Rose,Benny Goodman,【爵士乐】Swing（摇摆乐）
The Shadow Of Your Smile,Woody Herman,【爵士乐】Swing（摇摆乐）
Do I Love You? (Yes， in Every Way),Paul Anka,【爵士乐】Swing（摇摆乐）
New York， New York,David Osborne,【爵士乐】Swing（摇摆乐）
Scam,Chris Flory,【爵士乐】Swing（摇摆乐）
In A Sentimental Mood,Ben Webster,【爵士乐】Swing（摇摆乐）
One For The Money (Album Version),Horace Brown,【爵士乐】Swing（摇摆乐）
Joyspring,Martin Taylor,【爵士乐】Swing（摇摆乐）
Alright， Okay， You Win (Bonus Track),Count Basie,【爵士乐】Swing（摇摆乐）
Drum-Solo,Glassmenagerie / Billy Cobham,【爵士乐】Swing（摇摆乐）
A Man and a Woman,Benny Goodman,【爵士乐】Swing（摇摆乐）
Shams,Quadro Nuevo / Cairo Steps,【爵士乐】Swing（摇摆乐）
Mañana,Peggy Lee,【爵士乐】Swing（摇摆乐）
Peg O' My Heart,Lester Young,【爵士乐】Swing（摇摆乐）
Ko-Ko (纯音乐),Charlie Parker,【爵士乐】Swing（摇摆乐）
Chicago in Mind,Albert Ammons,【爵士乐】Swing（摇摆乐）
Believe It， Beloved,Fats Waller,【爵士乐】Swing（摇摆乐）
You Go To My Head,Louis Armstrong / Oscar Peterson,【爵士乐】Swing（摇摆乐）
U.M.M.G.,Duke Ellington / Dizzy Gillespie,【爵士乐】Swing（摇摆乐）
If,Dean Martin,【爵士乐】Swing（摇摆乐）
Somethin' Stupid,Frank Sinatra / Nancy Sinatra,【爵士乐】Swing（摇摆乐）
P.S. I Love You,Bucky Pizzarelli & Frank Vignola,【爵士乐】Swing（摇摆乐）
Smile,Oscar Peterson,【爵士乐】Swing（摇摆乐）
Concerto For Cootie (Album Version),Arturo Sandoval,【爵士乐】Swing（摇摆乐）
It Takes Two to Tango,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Snowblind,Robbie Williams,【爵士乐】Swing（摇摆乐）
You， Music Feat. Mika Arisaka,Grooveman Spot,【爵士乐】Swing（摇摆乐）
On The Sunny Side Of The Street,Lester Young / Oscar Peterson Trio,【爵士乐】Swing（摇摆乐）
A Sailboat in the Moonlight,Lester Young,【爵士乐】Swing（摇摆乐）
Mighty Blues(Improvisation) (Remastered),Albert Ammons,【爵士乐】Swing（摇摆乐）
Flying Home,Ella Fitzgerald,【爵士乐】Swing（摇摆乐）
Georgia May,Fats Waller,【爵士乐】Swing（摇摆乐）
Sonnet in Search of a Moor,Duke Ellington,【爵士乐】Swing（摇摆乐）
It Takes Two To Tango (Single Version),Louis Armstrong,【爵士乐】Swing（摇摆乐）
Self Portrait(Off The Bean),Duke Ellington / Coleman Hawkins,【爵士乐】Swing（摇摆乐）
Under the Bridges of Paris,Dean Martin,【爵士乐】Swing（摇摆乐）
My Home Town,Paul Anka,【爵士乐】Swing（摇摆乐）
Ol' man river,Frank Sinatra,【爵士乐】Swing（摇摆乐）
You'll Never Know,Bucky Pizzarelli & Frank Vignola,【爵士乐】Swing（摇摆乐）
When I Fall in Love,Oscar Peterson,【爵士乐】Swing（摇摆乐）
New Orleans Stomp,Louis Armstrong,【爵士乐】Swing（摇摆乐）
I CANT GET STARTED (Album Version),Arturo Sandoval,【爵士乐】Swing（摇摆乐）
Stop Goin' Through The Motions,Una Mae Carlisle,【爵士乐】Swing（摇摆乐）
Love Is Just Around The Corner,Toots Thielemans,【爵士乐】Swing（摇摆乐）
Silver Bells,Paul Anka,【爵士乐】Swing（摇摆乐）
Sometimes I'm Happy,Lester Young,【爵士乐】Swing（摇摆乐）
Jeepers Creepers,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Memories Of You,Benny Goodman,【爵士乐】Swing（摇摆乐）
Never Gonna Fall in Love Again (Like I Fell in Love With You),Paul Anka,【爵士乐】Swing（摇摆乐）
Bernie's Tune,Chris Flory,【爵士乐】Swing（摇摆乐）
Sweet Loraine,Ben Webster,【爵士乐】Swing（摇摆乐）
I Want You Baby (Album Version),Horace Brown,【爵士乐】Swing（摇摆乐）
The Odd Couple,Martin Taylor,【爵士乐】Swing（摇摆乐）
Drum Solo Intro/Stratus,Glassmenagerie / Billy Cobham,【爵士乐】Swing（摇摆乐）
How 'Ya Gonna Keep 'Em Down on the Farm,Benny Goodman,【爵士乐】Swing（摇摆乐）
Flying Carpet,Quadro Nuevo,【爵士乐】Swing（摇摆乐）
In A Little Spanish Town,Lester Young,【爵士乐】Swing（摇摆乐）
Memories / Up To Speed,Gustavo Santaolalla,【爵士乐】Swing（摇摆乐）
Boogie Woogie Blues,Albert Ammons,【爵士乐】Swing（摇摆乐）
Sweetie Pie,Fats Waller,【爵士乐】Swing（摇摆乐）
West End Blues,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Do Nothin' Till Ou Hear From Me,Ray Brown / Duke Ellington,【爵士乐】Swing（摇摆乐）
One Woman Man (with Odia Coates),Paul Anka,【爵士乐】Swing（摇摆乐）
Wave,Antonio Carlos Jobim / Frank Sinatra,【爵士乐】Swing（摇摆乐）
Temptation,Bucky Pizzarelli & Frank Vignola,【爵士乐】Swing（摇摆乐）
It Never Entered My Mind,Oscar Peterson,【爵士乐】Swing（摇摆乐）
The Man With A Horn (Album Version),Arturo Sandoval,【爵士乐】Swing（摇摆乐）
You Won't Be Satisfied,Louis Armstrong,【爵士乐】Swing（摇摆乐）
Benny's Tune,Ben Webster,【爵士乐】Swing（摇摆乐）
Gloomy Sunday (Album Version),Billie Holiday,【爵士乐】Swing（摇摆乐）
Dinah,Benny Goodman,【爵士乐】Swing（摇摆乐）
Baby， It's Cold Outside,Lyle Lovett / Kat Edmondson,【爵士乐】Swing（摇摆乐）
Sway,Julie London,【爵士乐】CoolJazz（冷爵士）
My Funny Valentine,Gabriel Yared,【爵士乐】CoolJazz（冷爵士）
Dream a little dream,Gerry Mulligan,【爵士乐】CoolJazz（冷爵士）
So What,Miles Davis / John Coltrane / Cannonball Adderley / Bill Evans,【爵士乐】CoolJazz（冷爵士）
These Foolish Things,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Birth Of The Cool Theme,Miles Davis,【爵士乐】CoolJazz（冷爵士）
(Back Home Again In) Indiana,Ray Brown,【爵士乐】CoolJazz（冷爵士）
The Cat Walk,Gerry Mulligan,【爵士乐】CoolJazz（冷爵士）
FLY ME TO THE MOON (フライミートウザムーン),Helen Merrill,【爵士乐】CoolJazz（冷爵士）
Zamar Nodad [*],Shelly Manne,【爵士乐】CoolJazz（冷爵士）
Like Someone In Love,Chet Baker,【爵士乐】CoolJazz（冷爵士）
My Funny Valentine,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Lullaby of Birdland,Chris Connor,【爵士乐】CoolJazz（冷爵士）
Jasmine,Bud Shank,【爵士乐】CoolJazz（冷爵士）
Embraceable You (纯音乐),Al Cohn,【爵士乐】CoolJazz（冷爵士）
Let Me Love You,Helen Merrill,【爵士乐】CoolJazz（冷爵士）
When Joanna Loved Me,Paul desmond,【爵士乐】CoolJazz（冷爵士）
Moon River,Barney Kessel / His Men,【爵士乐】CoolJazz（冷爵士）
Take Five,Paul desmond,【爵士乐】CoolJazz（冷爵士）
I Hear a Rhapsody,Scott LaFaro / Don Friedman / Pete LaRoca,【爵士乐】CoolJazz（冷爵士）
Don't Forget,Jim Hall / Pat Metheny,【爵士乐】CoolJazz（冷爵士）
Georgia on My Mind,Dave Brubeck,【爵士乐】CoolJazz（冷爵士）
All Of You,Miles Davis,【爵士乐】CoolJazz（冷爵士）
Flamenco Sketches,Miles Davis / John Coltrane / Cannonball Adderley / Bill Evans,【爵士乐】CoolJazz（冷爵士）
Little Girl Blue,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Hymne a l'amour(If You Love Me， Really Love Me),Toots Thielemans,【爵士乐】CoolJazz（冷爵士）
Over the Rainbow (Remastered),Chet Baker,【爵士乐】CoolJazz（冷爵士）
I Fall In Love Too Easily,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Let's Get Lost,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Everything Happens to Me,Chet Baker,【爵士乐】CoolJazz（冷爵士）
My Funny Valentine (Remastered 04),Chet Baker,【爵士乐】CoolJazz（冷爵士）
Manha De Carnaval,Stan Getz,【爵士乐】CoolJazz（冷爵士）
You're Nearer,June Christy,【爵士乐】CoolJazz（冷爵士）
The One I Love (Belongs To Somebody Else),Paul desmond,【爵士乐】CoolJazz（冷爵士）
Like Someone in Love,Dave Brubeck,【爵士乐】CoolJazz（冷爵士）
Polka Dots And Moonbeams,Lester Young,【爵士乐】CoolJazz（冷爵士）
Besame Mucho,Julie London,【爵士乐】CoolJazz（冷爵士）
Johnny Guitar,Helen Merrill,【爵士乐】CoolJazz（冷爵士）
You Don't Know What Love Is,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Lullaby For Cain,Gabriel Yared,【爵士乐】CoolJazz（冷爵士）
Summertime,Helen Merrill,【爵士乐】CoolJazz（冷爵士）
Easy Living,Paul desmond,【爵士乐】CoolJazz（冷爵士）
Wendy (Live At Bourbon Street， Toronto， Canada/1975),Paul Desmond Quartet,【爵士乐】CoolJazz（冷爵士）
Memories for Scotty,Don Friedman / Scott La Faro,【爵士乐】CoolJazz（冷爵士）
The Birds and the Bees,Jim Hall / Pat Metheny,【爵士乐】CoolJazz（冷爵士）
Bye Bye Blackbird,Miles Davis,【爵士乐】CoolJazz（冷爵士）
You Go to My Head,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Les moulins de mon coeur(The Windmills of Your Mind),Toots Thielemans,【爵士乐】CoolJazz（冷爵士）
My Funny Valentine,Chet Baker,【爵士乐】CoolJazz（冷爵士）
You Don't Know What Love Is,Chet Baker,【爵士乐】CoolJazz（冷爵士）
I'm Old Fashioned,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Plaistow Flex Out,Squarepusher,【爵士乐】CoolJazz（冷爵士）
Balanco No Samba,Stan Getz,【爵士乐】CoolJazz（冷爵士）
Ev'ry Time,June Christy,【爵士乐】CoolJazz（冷爵士）
Here's That Rainy Day,Paul desmond,【爵士乐】CoolJazz（冷爵士）
I Waited for You,Chet Baker / Doug Raney / Niels-Henning Ørsted Pedersen,【爵士乐】CoolJazz（冷爵士）
The Blue Room,Miles Davis,【爵士乐】CoolJazz（冷爵士）
After The Love Has Gone (Album Version),David Benoit / Russ Freeman,【爵士乐】CoolJazz（冷爵士）
Fade To Rainy Blue,Nuriver,【爵士乐】CoolJazz（冷爵士）
I Can't Get Started,Chet Baker,【爵士乐】CoolJazz（冷爵士）
For Dancers Only,Victor Feldman,【爵士乐】CoolJazz（冷爵士）
Stomping At The Savoy,Jim Hall,【爵士乐】CoolJazz（冷爵士）
Take 1,Lennie Tristano,【爵士乐】CoolJazz（冷爵士）
Autumn Leaves,Miles Davis,【爵士乐】CoolJazz（冷爵士）
Theme from M*A*S*H (Suicide Is Painless),Ahmad Jamal,【爵士乐】CoolJazz（冷爵士）
Talking,Red Mitchell / Kenny Baron / Ben Riley,【爵士乐】CoolJazz（冷爵士）
A Foggy Day (Remaster),Hazel Scott,【爵士乐】CoolJazz（冷爵士）
Gone With The Wind,Bennie Green,【爵士乐】CoolJazz（冷爵士）
Love Me Or Leave Me,Lester Young / Teddy Wilson Quartet,【爵士乐】CoolJazz（冷爵士）
Frenesi,Julie London,【爵士乐】CoolJazz（冷爵士）
I've Never Been in Love Before,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Nancy (With The Laughing Face),Paul desmond,【爵士乐】CoolJazz（冷爵士）
Freddie Freeloader,Miles Davis / John Coltrane / Cannonball Adderley / Wynton Kelly,【爵士乐】CoolJazz（冷爵士）
If I should Lose You,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Que reste-T'Il de nos amours(I Wish You Love),Toots Thielemans,【爵士乐】CoolJazz（冷爵士）
The Thrill Is Gone,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Time After Time,Chet Baker,【爵士乐】CoolJazz（冷爵士）
My Heart Stood Still,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Manilla Headman Mix,Seelenluft,【爵士乐】CoolJazz（冷爵士）
Noite Triste,Stan Getz,【爵士乐】CoolJazz（冷爵士）
I Get Along with You Very Well,June Christy,【爵士乐】CoolJazz（冷爵士）
The Blue Room,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Someone To Watch Over Me,Chet Baker,【爵士乐】CoolJazz（冷爵士）
It Never Entered My Mind (纯音乐),Miles Davis / Hart / Lorenz,【爵士乐】CoolJazz（冷爵士）
Ghetto Child,Ahmad Jamal,【爵士乐】CoolJazz（冷爵士）
She's Funny That Way,Red Mitchell / Kenny Baron / Ben Riley,【爵士乐】CoolJazz（冷爵士）
Muggin' the Minor,Conte Candoli,【爵士乐】CoolJazz（冷爵士）
I'm Lost (Remastered),Nat King Cole / George Shearing,【爵士乐】CoolJazz（冷爵士）
All Blues,Miles Davis / John Coltrane / Cannonball Adderley / Bill Evans,【爵士乐】CoolJazz（冷爵士）
Ev'ry Time We Say Goodbye,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Adagio Assai From Concerto For Piano And Orchestra In G Major,Toots Thielemans,【爵士乐】CoolJazz（冷爵士）
There Will Never Be Another You,Chet Baker,【爵士乐】CoolJazz（冷爵士）
Look for the Silver lining,Chet Baker,【爵士乐】CoolJazz（冷爵士）
While My Lady Sleeps (Remastered),Chet Baker,【爵士乐】CoolJazz（冷爵士）
Ei Mori Roujke,Le Mystère Des Voix Bulgares,【爵士乐】CoolJazz（冷爵士）
Melancolico,Stan Getz,【爵士乐】CoolJazz（冷爵士）
Suddenly It's Spring,June Christy,【爵士乐】CoolJazz（冷爵士）
All The Things You Are,Paul desmond,【爵士乐】CoolJazz（冷爵士）
Bluing,Miles Davis,【爵士乐】CoolJazz（冷爵士）
Mambo Diane,Conte Candoli,【爵士乐】CoolJazz（冷爵士）
Soirée,Bill Evans,【爵士乐】PostBop（后波普）
September Second (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
The Dolphin,After - Bill Evans,【爵士乐】PostBop（后波普）
Cantabile (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
Autumn Leaves,Eddie Higgins,【爵士乐】PostBop（后波普）
Don't Worry，Be Happy,Bobby McFerrin,【爵士乐】PostBop（后波普）
Flamenco Sketches,Miles Davis / John Coltrane / Cannonball Adderley / Bill Evans,【爵士乐】PostBop（后波普）
The Things We Did Last Summer,New York Trio,【爵士乐】PostBop（后波普）
Sunday Song,Richie Beirach,【爵士乐】PostBop（后波普）
Manha De Carnaval,Stan Getz,【爵士乐】PostBop（后波普）
Throw It Away (Live at the Keystone Korner),Abbey Lincoln,【爵士乐】PostBop（后波普）
Plan B,Dennis Chambers,【爵士乐】PostBop（后波普）
Put On a Happy Face,Stan Hope,【爵士乐】PostBop（后波普）
Power,Marcus Miller,【爵士乐】PostBop（后波普）
Left Alone,Mal Waldron,【爵士乐】PostBop（后波普）
Les amants,Enrico Pieranunzi / Marc Johnson / Gabriele Mirabassi,【爵士乐】PostBop（后波普）
Where Have You Been?,Bill Charlap,【爵士乐】PostBop（后波普）
Lament,Ahmad Jamal,【爵士乐】PostBop（后波普）
Mare Nostrum,Paolo Fresu,【爵士乐】PostBop（后波普）
I Hear a Rhapsody,Scott LaFaro / Don Friedman / Pete LaRoca,【爵士乐】PostBop（后波普）
Funky Cha-Cha,Arturo Sandoval,【爵士乐】PostBop（后波普）
It's Been a Long， Long Time,Beegie Adair,【爵士乐】PostBop（后波普）
Baubles Bangles and Beads,Tom Lellis,【爵士乐】PostBop（后波普）
Wait,Connie Evingson,【爵士乐】PostBop（后波普）
A Foggy Day (Remaster),Hazel Scott,【爵士乐】PostBop（后波普）
Stolen Moments,Oliver Nelson,【爵士乐】PostBop（后波普）
Sweet Honey Wine,Dr. Lonnie Smith / L. Quinn / Jimmy McGriff / Eddie Daniels,【爵士乐】PostBop（后波普）
My Song,Jon Christensen / Jan Garbarek / Palle Danielsson / Keith Jarrett,【爵士乐】PostBop（后波普）
Floater,The Carla Bley Band,【爵士乐】PostBop（后波普）
Nobody Else But Me,Bill Cunliffe,【爵士乐】PostBop（后波普）
Waltz for Nicky,Richard Galliano / Galliano,【爵士乐】PostBop（后波普）
So Nice,Tomasz Stanko,【爵士乐】PostBop（后波普）
All The Things You Are,Keith Jarrett,【爵士乐】PostBop（后波普）
To Mom With Love,Alphonse Mouzon,【爵士乐】PostBop（后波普）
Goodbye Pork Pie Hat,Charles Mingus,【爵士乐】PostBop（后波普）
The Chicken,Brian Bromberg,【爵士乐】PostBop（后波普）
It Might As Well Be Spring,Bob Brookmeyer / Mads Vinding / Alex Riel,【爵士乐】PostBop（后波普）
Conference of the Birds,Anthony Braxton / Dave Holland / Sam Rivers,【爵士乐】PostBop（后波普）
I Will Wait for You,McCoy Tyner,【爵士乐】PostBop（后波普）
BLUE BOSSA,ボブ・ミンツァー,【爵士乐】PostBop（后波普）
Midnight Creeper,Ximo Tébar,【爵士乐】PostBop（后波普）
You Must Believe In Spring (Live),Don Friedman,【爵士乐】PostBop（后波普）
By Any Means Necessary,Gary Thomas,【爵士乐】PostBop（后波普）
Unti,Kenny Wheeler / Lee Konitz / Dave Holland / Bill Frisell,【爵士乐】PostBop（后波普）
Loved Ones,Kevin Eubanks,【爵士乐】PostBop（后波普）
Blue in Green,Gary Peacock / Marc Copland,【爵士乐】PostBop（后波普）
Autumn Leaves,Great Jazz Trio,【爵士乐】PostBop（后波普）
Coffee Time,Gerry Mulligan,【爵士乐】PostBop（后波普）
After The Morning,John Hicks,【爵士乐】PostBop（后波普）
I Concentrate On You,Jim Tomlinson / Colin Oxley / Simon Thorpe / Chris Wells,【爵士乐】PostBop（后波普）
Blue Bossa,Joe Henderson,【爵士乐】PostBop（后波普）
You Don't Know What Love Is,Eddie Higgins,【爵士乐】PostBop（后波普）
Turtle Shoes,Bobby McFerrin,【爵士乐】PostBop（后波普）
The Shadow Of Your Smile,New York Trio,【爵士乐】PostBop（后波普）
Leaving,Richie Beirach,【爵士乐】PostBop（后波普）
Balanco No Samba,Stan Getz,【爵士乐】PostBop（后波普）
Johnny Guitar,Helen Merrill,【爵士乐】PostBop（后波普）
Prelude in E Minor Op28， No.4,Steve Kuhn,【爵士乐】PostBop（后波普）
Down here below,Abbey Lincoln,【爵士乐】PostBop（后波普）
Groovus Interruptus,Dennis Chambers,【爵士乐】PostBop（后波普）
The Kingdom (Where Nobody Dies),Enrico Pieranunzi / Marc Johnson / Gabriele Mirabassi,【爵士乐】PostBop（后波普）
Que Reste-T-Il de Nos Amours?,Paolo Fresu,【爵士乐】PostBop（后波普）
Memories for Scotty,Don Friedman / Scott La Faro,【爵士乐】PostBop（后波普）
Oh! Darling,Connie Evingson,【爵士乐】PostBop（后波普）
Do It,Lonnie Smith,【爵士乐】PostBop（后波普）
Country,Jon Christensen / Jan Garbarek / Palle Danielsson / Keith Jarrett,【爵士乐】PostBop（后波普）
Morning Sun,Alphonse Mouzon,【爵士乐】PostBop（后波普）
Terminal 7,Tomasz Stanko,【爵士乐】PostBop（后波普）
Tears,Brian Bromberg,【爵士乐】PostBop（后波普）
Waltz for Debby,Don Friedman Quartet,【爵士乐】PostBop（后波普）
My Little Brown Book,Duke Ellington,【爵士乐】PostBop（后波普）
There Will Never Be Another You,Bud Powell,【爵士乐】PostBop（后波普）
Nefertiti,Stanley Cowell,【爵士乐】PostBop（后波普）
Nightmood,Mark Murphy,【爵士乐】PostBop（后波普）
Keepsake Mill,Theo Bleckmann,【爵士乐】PostBop（后波普）
Eleven Years Old,Dave Douglas,【爵士乐】PostBop（后波普）
Whiplash,Don Ellis Orchestra,【爵士乐】PostBop（后波普）
Veinte Anos,Anat Cohen,【爵士乐】PostBop（后波普）
If You Go Away,Rigmor Gustafsson,【爵士乐】PostBop（后波普）
Buenos Aires,Ulf Wakenius,【爵士乐】PostBop（后波普）
Soul Intro/The Chicken,Jaco Pastorius,【爵士乐】PostBop（后波普）
Goose Bumps,Victor Bailey,【爵士乐】PostBop（后波普）
Waiting for Angela (Esperando Anginha),Toninho Horta,【爵士乐】PostBop（后波普）
Georgia On My Mind,Deborah Henson-Conant / John Lockwood / Bob Gullotti,【爵士乐】PostBop（后波普）
Pee Wee,Kirk Lightsey,【爵士乐】PostBop（后波普）
Cat Walk,Steve Smith & Vital Information / Tom Coster / Vinny Valentino,【爵士乐】PostBop（后波普）
Freefall (Gymnopedie),Ron Carter,【爵士乐】PostBop（后波普）
I Got Lost In His Arms,Terri Lyne Carrington,【爵士乐】PostBop（后波普）
Merry Christmas Mr. Lawrence,Chris Minh Doky,【爵士乐】PostBop（后波普）
Mu,Sun Ra,【爵士乐】PostBop（后波普）
Les Valseuses,Didier Lockwood,【爵士乐】PostBop（后波普）
Elle,Paul McCandless,【爵士乐】PostBop（后波普）
Just the Two of Us,Jason Miles / Regina Belle,【爵士乐】PostBop（后波普）
Silver Hollow,Jack DeJohnette,【爵士乐】PostBop（后波普）
Speak Low,Eumir Deodato,【爵士乐】PostBop（后波普）
Highway Rider,Brad Mehldau,【爵士乐】PostBop（后波普）
Dig This!!,Wycliffe Gordon / Seamus Blake / Peter Bernstein / Sam Yahel,【爵士乐】PostBop（后波普）
The Midnight Sun Will Never Set,Eric Alexander Quartet,【爵士乐】PostBop（后波普）
When You Wish Upon A Star,Eddie Higgins,【爵士乐】PostBop（后波普）
Home (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
Truth,Kamasi Washington,【爵士乐】PostBop（后波普）
Training (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
So What (Live),Michel Petrucciani,【爵士乐】PostBop（后波普）
As Time Goes By,New York Trio,【爵士乐】PostBop（后波普）
Noite Triste,Stan Getz,【爵士乐】PostBop（后波普）
THE BOY FROM IPANEMA (イパネマノムスメ),Helen Merrill,【爵士乐】PostBop（后波普）
Swan Lake,Steve Kuhn,【爵士乐】PostBop（后波普）
Otay,Dennis Chambers,【爵士乐】PostBop（后波普）
Do I Have To?,Alphonse Mouzon,【爵士乐】PostBop（后波普）
Forever You,Ulf Wakenius,【爵士乐】PostBop（后波普）
Mosaic Triad,Terri Lyne Carrington,【爵士乐】PostBop（后波普）
Adam's Hotel,Eumir Deodato,【爵士乐】PostBop（后波普）
FLY ME TO THE MOON (フライミートウザムーン),Helen Merrill,【爵士乐】PostBop（后波普）
Nocturne in E Flat Major Op 9， No.2,Steve Kuhn,【爵士乐】PostBop（后波普）
I Should Care,Charles McPherson,【爵士乐】PostBop（后波普）
My Funny Valentine,Eddie Higgins,【爵士乐】PostBop（后波普）
Here's to Life,Irene Reid / Charles Earland / Eric Alexander,【爵士乐】PostBop（后波普）
Wild Horses,Tim Ries,【爵士乐】PostBop（后波普）
Misty,Lee Konitz / Harry Edison,【爵士乐】PostBop（后波普）
Antipathy,Andy Laverne,【爵士乐】PostBop（后波普）
Get Out Of My Life Woman,Nils Landgren & Joe Sample,【爵士乐】PostBop（后波普）
